id,name_display,gif_url,body_part_raw,equipment_raw,target_raw,name_norm,body_part_group,equipment_group,target_group,movement_pattern,exercise_type,compound,unilateral,experience_min,skill_score,fatigue_score,time_per_set_sec,rest_time_sec,warmup_time_sec,default_sets_beginner,default_sets_intermediate,default_sets_advanced,default_reps_beginner,default_reps_intermediate,default_reps_advanced,estimated_total_time_beginner_sec
2208,roller back stretch,https://v2.exercisedb.io/image/amZH-BdaYzoJ-x,back,roller,spine,roller_back_stretch,back,roller,back,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
2204,roller body saw,https://v2.exercisedb.io/image/5V62MG7q3GHnMr,waist,roller,abs,roller_body_saw,waist,roller,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
2205,roller hip lat stretch,https://v2.exercisedb.io/image/6-VJOG8aS2SQg0,upper legs,roller,glutes,roller_hip_lat_stretch,upper_legs,roller,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
2202,roller hip stretch,https://v2.exercisedb.io/image/-kziEWkHypGKxf,upper legs,roller,glutes,roller_hip_stretch,upper_legs,roller,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
2206,roller reverse crunch,https://v2.exercisedb.io/image/PLFVZqV9g5mZW0,waist,roller,abs,roller_reverse_crunch,waist,roller,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
2203,roller seated shoulder flexor depresor retractor,https://v2.exercisedb.io/image/WE90nw5gqQAndW,chest,roller,pectorals,roller_seated_shoulder_flexor_depresor_retractor,chest,roller,chest,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
2209,roller seated single leg shoulder flexor depresor retractor,https://v2.exercisedb.io/image/6jd7iJMxVzAxsp,chest,roller,pectorals,roller_seated_single_leg_shoulder_flexor_depresor_retractor,chest,roller,chest,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
2207,roller side lat stretch,https://v2.exercisedb.io/image/oWyeL0-c6Tbmwn,back,roller,lats,roller_side_lat_stretch,back,roller,back,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
680,rope climb,https://v2.exercisedb.io/image/k8C1WXUwl2vJoL,back,rope,upper back,rope_climb,back,rope,upper back,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
685,run,https://v2.exercisedb.io/image/hrAa8vzKcKMB2W,cardio,body weight,cardiovascular system,run,cardio,bodyweight,cardiovascular system,cardio,cardio,FALSE,FALSE,beginner,3,5,300,30,180,1,1,1,10-20 min,15-30 min,20-45 min,510
684,run (equipment),https://v2.exercisedb.io/image/w6TdZTz6jyj5Er,cardio,body weight,cardiovascular system,run_equipment,cardio,bodyweight,cardiovascular system,cardio,cardio,FALSE,FALSE,beginner,3,5,300,30,180,1,1,1,10-20 min,15-30 min,20-45 min,510
1585,runners stretch,https://v2.exercisedb.io/image/dA2RZTTki9RNZc,upper legs,body weight,hamstrings,runners_stretch,upper_legs,bodyweight,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
687,russian twist,https://v2.exercisedb.io/image/hg4EMibfvBZEYz,waist,body weight,abs,russian_twist,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
3012,scapula dips,https://v2.exercisedb.io/image/9YHzd0IKZHjWc3,back,body weight,traps,scapula_dips,back,bodyweight,back,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
3021,scapula push-up,https://v2.exercisedb.io/image/C1-F3Jt-13IaIt,chest,body weight,serratus anterior,scapula_push_up,chest,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
688,scapular pull-up,https://v2.exercisedb.io/image/WBgt2EzoQMUeHH,back,body weight,traps,scapular_pull_up,back,bodyweight,back,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
3219,scissor jumps (male),https://v2.exercisedb.io/image/3FmT4YfIN6Ynbt,cardio,body weight,cardiovascular system,scissor_jumps_male,cardio,bodyweight,cardiovascular system,cardio,cardio,FALSE,FALSE,beginner,3,5,300,30,180,1,1,1,10-20 min,15-30 min,20-45 min,510
1390,seated calf stretch (male),https://v2.exercisedb.io/image/LMbVbz35RTzTWa,lower legs,body weight,calves,seated_calf_stretch_male,lower legs,bodyweight,upper_legs,general,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1424,seated glute stretch,https://v2.exercisedb.io/image/BeLMEwrrqJ0-O0,upper legs,body weight,glutes,seated_glute_stretch,upper_legs,bodyweight,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
689,seated leg raise,https://v2.exercisedb.io/image/fBlO7Anbhp-Ops,waist,body weight,abs,seated_leg_raise,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
690,seated lower back stretch,https://v2.exercisedb.io/image/gzjtZ5tPzmHRqh,back,body weight,lats,seated_lower_back_stretch,back,bodyweight,back,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
2567,seated piriformis stretch,https://v2.exercisedb.io/image/8DcjA5MZH2J1bf,upper legs,body weight,glutes,seated_piriformis_stretch,upper_legs,bodyweight,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
691,seated side crunch (wall),https://v2.exercisedb.io/image/4vcoYAquUxxYZ9,waist,body weight,abs,seated_side_crunch_wall,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
1587,seated wide angle pose sequence,https://v2.exercisedb.io/image/kw9N0PAyu-FHSU,upper legs,body weight,hamstrings,seated_wide_angle_pose_sequence,upper_legs,bodyweight,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
697,self assisted inverse leg curl,https://v2.exercisedb.io/image/keFxsmOPilfgQS,upper legs,body weight,hamstrings,self_assisted_inverse_leg_curl,upper_legs,bodyweight,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
696,self assisted inverse leg curl (on floor),https://v2.exercisedb.io/image/ehmX93egMB2DVR,upper legs,body weight,hamstrings,self_assisted_inverse_leg_curl_on_floor,upper_legs,bodyweight,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
3222,semi squat jump (male),https://v2.exercisedb.io/image/SwId-E0R7010Gl,cardio,body weight,cardiovascular system,semi_squat_jump_male,cardio,bodyweight,cardiovascular system,cardio,cardio,TRUE,FALSE,beginner,4,5,300,30,180,1,1,1,10-20 min,15-30 min,20-45 min,510
3656,short stride run,https://v2.exercisedb.io/image/N-7ex8BnnpnedS,cardio,body weight,cardiovascular system,short_stride_run,cardio,bodyweight,cardiovascular system,cardio,cardio,FALSE,FALSE,beginner,3,5,300,30,180,1,1,1,10-20 min,15-30 min,20-45 min,510
1763,shoulder grip pull-up,https://v2.exercisedb.io/image/0OrUH-BPGSAh3h,back,body weight,lats,shoulder_grip_pull_up,back,bodyweight,back,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
3699,shoulder tap,https://v2.exercisedb.io/image/ovo0IVKQmQaACm,waist,body weight,abs,shoulder_tap,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
699,shoulder tap push-up,https://v2.exercisedb.io/image/nzJi6QgOTxEA34,chest,body weight,pectorals,shoulder_tap_push_up,chest,bodyweight,chest,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1774,side bridge hip abduction,https://v2.exercisedb.io/image/M0eslUasoorasw,upper legs,body weight,abductors,side_bridge_hip_abduction,upper_legs,bodyweight,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
705,side bridge v. 2,https://v2.exercisedb.io/image/Siik0h0m6CK5mL,waist,body weight,abs,side_bridge_v_2,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
709,side hip (on parallel bars),https://v2.exercisedb.io/image/B4lvEunKpygBRM,waist,body weight,abs,side_hip_on_parallel_bars,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
710,side hip abduction,https://v2.exercisedb.io/image/7q1pjYhPz3olwX,upper legs,body weight,abductors,side_hip_abduction,upper_legs,bodyweight,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1358,side lying floor stretch,https://v2.exercisedb.io/image/R0MxwGJtPiOOyL,back,body weight,lats,side_lying_floor_stretch,back,bodyweight,back,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
3667,side lying hip adduction (male),https://v2.exercisedb.io/image/u7dkXbC4ASL-fw,upper legs,body weight,adductors,side_lying_hip_adduction_male,upper_legs,bodyweight,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1775,side plank hip adduction,https://v2.exercisedb.io/image/UHL7-7ZsUjK8GD,upper legs,body weight,adductors,side_plank_hip_adduction,upper_legs,bodyweight,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
716,side push neck stretch,https://v2.exercisedb.io/image/SL03AL7XKM6M0L,neck,body weight,levator scapulae,side_push_neck_stretch,neck,bodyweight,back,general,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
